,estado,data,coduf,codmun,codRegiaoSaude,semanaEpi,populacaoTCU2019,casosAcumulado,obitosAcumulado,Recuperadosnovos,emAcompanhamentoNovos
1701,SP,2020-03-29,1750,17313092.0,1682691.0,700,73024922.0,2902,196,0.0,0.0
1702,SP,2020-03-30,1785,17663872.0,1717824.0,714,73049861.0,3034,226,0.0,0.0
1703,SP,2020-03-31,2450,24372022.0,2384185.0,980,76073446.0,4678,272,0.0,0.0
1704,SP,2020-04-01,2625,26137132.0,2559604.0,1050,77111174.0,5962,328,0.0,0.0
1705,SP,2020-04-02,2835,28238492.0,2770172.0,1134,77415290.0,7012,376,0.0,0.0
1706,SP,2020-04-03,3115,31052742.0,3050864.0,1246,78931940.0,8096,438,0.0,0.0
1707,SP,2020-04-04,3430,34227212.0,3366746.0,1372,79358895.0,8932,520,0.0,0.0
1708,SP,2020-04-05,3465,34584872.0,3401868.0,1485,79497098.0,9240,550,0.0,0.0
1709,SP,2020-04-06,3815,38112564.0,3753009.0,1635,80175119.0,9732,608,0.0,0.0
1710,SP,2020-04-07,4305,43050164.0,4244281.0,1845,81972637.0,11364,742,0.0,0.0
1711,SP,2020-04-08,4830,48339354.0,4771013.0,2070,83113099.0,13416,856,0.0,0.0
1712,SP,2020-04-09,5145,51507584.0,5087195.0,2205,83560757.0,14960,992,0.0,0.0
1713,SP,2020-04-10,5460,54685604.0,5403029.0,2340,84196774.0,16432,1080,0.0,0.0
1714,SP,2020-04-11,5705,57149489.0,5648736.0,2445,84368542.0,16838,1120,0.0,0.0
1715,SP,2020-04-12,5740,57501999.0,5683868.0,2624,84412922.0,17510,1176,0.0,0.0
1716,SP,2020-04-13,5915,59264999.0,5859541.0,2704,84626896.0,17790,1216,0.0,0.0
1717,SP,2020-04-14,6405,64204179.0,6350980.0,2928,85302906.0,18742,1390,0.0,0.0
1718,SP,2020-04-15,7035,70546314.0,6982753.0,3216,86006059.0,22086,1556,0.0,0.0
1719,SP,2020-04-16,7315,73367399.0,7263287.0,3344,86254907.0,23136,1706,0.0,0.0
1720,SP,2020-04-17,7595,76192280.0,7543876.0,3472,86427093.0,25682,1856,0.0,0.0
1721,SP,2020-04-18,7945,79717230.0,7895194.0,3632,86686972.0,27788,1982,0.0,0.0
1722,SP,2020-04-19,8050,80778470.0,8000401.0,3910,86782114.0,28534,2030,0.0,0.0
1723,SP,2020-04-20,8225,82542030.0,8175723.0,3995,86863581.0,29160,2074,0.0,0.0
1724,SP,2020-04-21,8435,84666875.0,8386229.0,4097,86953973.0,30770,2186,0.0,0.0
1725,SP,2020-04-22,8505,85370135.0,8456353.0,4131,87010609.0,31828,2268,0.0,0.0
1726,SP,2020-04-23,9030,90657988.0,8982906.0,4386,87450521.0,33480,2690,0.0,0.0
1727,SP,2020-04-24,9485,95240183.0,9439010.0,4607,87706085.0,35652,3024,0.0,0.0
1728,SP,2020-04-25,10010,100539423.0,9965266.0,4862,87936851.0,40008,3334,0.0,0.0
1729,SP,2020-04-26,10010,100534393.0,9965295.0,5148,87888234.0,41430,3400,0.0,0.0
1730,SP,2020-04-27,10115,101597903.0,10105648.0,5202,87977189.0,43392,3650,0.0,0.0
1731,SP,2020-04-28,10710,107595178.0,10702437.0,5508,88357673.0,48082,4098,0.0,0.0
1732,SP,2020-04-29,10990,110425188.0,10983340.0,5652,88549215.0,52316,4494,0.0,0.0
1733,SP,2020-04-30,11305,113597508.0,11299147.0,5814,88667744.0,57396,4750,0.0,0.0
1734,SP,2020-05-01,11550,116074188.0,11544853.0,5940,88845537.0,60748,5022,0.0,0.0
1735,SP,2020-05-02,11655,117136783.0,11650129.0,5994,88890175.0,62348,5172,0.0,0.0
1736,SP,2020-05-03,11655,117136783.0,11650129.0,6327,88890175.0,63544,5254,0.0,0.0
1737,SP,2020-05-04,11725,117842183.0,11720447.0,6365,88948808.0,64374,5308,0.0,0.0
1738,SP,2020-05-05,12075,121373558.0,12071394.0,6555,89153882.0,68106,5702,0.0,0.0
1739,SP,2020-05-06,13020,130904893.0,13018921.0,7068,89511228.0,75706,6090,0.0,0.0
1740,SP,2020-05-07,13370,134428143.0,13335290.0,7258,89558333.0,79856,6412,0.0,0.0
1741,SP,2020-05-08,13965,140436523.0,13967057.0,7581,89754880.0,83660,6832,0.0,0.0
1742,SP,2020-05-09,14385,144667920.0,14353057.0,7809,89900834.0,88822,7216,0.0,0.0
1743,SP,2020-05-10,14455,145372420.0,14423236.0,8260,89914295.0,90888,7418,0.0,0.0
1744,SP,2020-05-11,14525,146078740.0,14493559.0,8300,89928401.0,92262,7486,0.0,0.0
1745,SP,2020-05-12,14875,149600547.0,14844815.0,8500,90039232.0,95438,7898,0.0,0.0
1746,SP,2020-05-13,15225,153143367.0,15196211.0,8700,90225877.0,102194,8236,0.0,0.0
1747,SP,2020-05-14,15540,156321512.0,15512316.0,8880,90403724.0,108572,8630,0.0,0.0
1748,SP,2020-05-15,15960,160556437.0,15933866.0,9120,90529917.0,116756,9002,0.0,0.0
1749,SP,2020-05-16,16170,162668487.0,16144593.0,9240,90553225.0,122366,9376,0.0,0.0
1750,SP,2020-05-17,16240,163375152.0,16214660.0,9744,90583953.0,124690,9564,0.0,0.0
1751,SP,2020-05-18,16380,164789802.0,16355184.0,9828,90635388.0,126132,9646,0.0,0.0
1752,SP,2020-05-19,16800,169025542.0,16776626.0,10080,90812523.0,131990,10294,0.0,0.0
1753,TO,2020-03-19,17,0.0,0.0,12,1572866.0,1,0,0.0,0.0
1754,TO,2020-03-20,17,0.0,0.0,12,1572866.0,1,0,0.0,0.0
1755,TO,2020-03-21,17,0.0,0.0,12,1572866.0,2,0,0.0,0.0
1756,TO,2020-03-22,17,0.0,0.0,13,1572866.0,2,0,0.0,0.0
1757,TO,2020-03-23,17,0.0,0.0,13,1572866.0,5,0,0.0,0.0
1758,TO,2020-03-24,17,0.0,0.0,13,1572866.0,7,0,0.0,0.0
1759,TO,2020-03-25,17,0.0,0.0,13,1572866.0,7,0,0.0,0.0
1760,TO,2020-03-26,17,0.0,0.0,13,1572866.0,7,0,0.0,0.0
1761,TO,2020-03-27,17,0.0,0.0,13,1572866.0,8,0,0.0,0.0
1762,TO,2020-03-28,51,342310.0,34007.0,39,2052463.0,18,0,0.0,0.0
1763,TO,2020-03-29,51,342310.0,34007.0,42,2052463.0,18,0,0.0,0.0
1764,TO,2020-03-30,51,342310.0,34007.0,42,2052463.0,20,0,0.0,0.0
1765,TO,2020-03-31,51,342310.0,34007.0,42,2052463.0,22,0,0.0,0.0
1766,TO,2020-04-01,51,342310.0,34007.0,42,2052463.0,24,0,0.0,0.0
1767,TO,2020-04-02,51,342310.0,34007.0,42,2052463.0,24,0,0.0,0.0
1768,TO,2020-04-03,51,342310.0,34007.0,42,2052463.0,24,0,0.0,0.0
1769,TO,2020-04-04,68,513010.0,51010.0,56,2074602.0,28,0,0.0,0.0
1770,TO,2020-04-05,68,513010.0,51010.0,60,2074602.0,34,0,0.0,0.0
1771,TO,2020-04-06,68,513010.0,51010.0,60,2074602.0,34,0,0.0,0.0
1772,TO,2020-04-07,68,513010.0,51010.0,60,2074602.0,38,0,0.0,0.0
1773,TO,2020-04-08,85,683960.0,68015.0,75,2161249.0,46,0,0.0,0.0
1774,TO,2020-04-09,85,683960.0,68015.0,75,2161249.0,46,0,0.0,0.0
1775,TO,2020-04-10,85,683960.0,68015.0,75,2161249.0,46,0,0.0,0.0
1776,TO,2020-04-11,85,683960.0,68015.0,75,2161249.0,46,0,0.0,0.0
1777,TO,2020-04-12,119,1025956.0,102027.0,112,2216883.0,50,0,0.0,0.0
1778,TO,2020-04-13,119,1025956.0,102027.0,112,2216883.0,52,0,0.0,0.0
1779,TO,2020-04-14,119,1025956.0,102027.0,112,2216883.0,52,0,0.0,0.0
1780,TO,2020-04-15,119,1025956.0,102027.0,112,2216883.0,52,2,0.0,0.0
1781,TO,2020-04-16,136,1198076.0,119029.0,128,2239753.0,60,2,0.0,0.0
1782,TO,2020-04-17,136,1198076.0,119029.0,128,2239753.0,62,2,0.0,0.0
1783,TO,2020-04-18,136,1198076.0,119029.0,128,2239753.0,66,2,0.0,0.0
1784,TO,2020-04-19,136,1198076.0,119029.0,136,2239753.0,66,2,0.0,0.0
1785,TO,2020-04-20,136,1198076.0,119029.0,136,2239753.0,68,2,0.0,0.0
1786,TO,2020-04-21,136,1198076.0,119029.0,136,2239753.0,74,2,0.0,0.0
1787,TO,2020-04-22,136,1198076.0,119029.0,136,2239753.0,74,2,0.0,0.0
1788,TO,2020-04-23,136,1198076.0,119029.0,136,2239753.0,74,4,0.0,0.0
1789,TO,2020-04-24,153,1370156.0,136031.0,153,2248782.0,86,4,0.0,0.0
1790,TO,2020-04-25,153,1370156.0,136031.0,153,2248782.0,100,4,0.0,0.0
1791,TO,2020-04-26,170,1540756.0,153035.0,180,2254370.0,116,4,0.0,0.0
1792,TO,2020-04-27,187,1711686.0,170039.0,198,2280293.0,134,4,0.0,0.0
1793,TO,2020-04-28,238,2224786.0,221049.0,252,2313433.0,158,4,0.0,0.0
1794,TO,2020-04-29,272,2568814.0,255058.0,288,2378126.0,232,6,0.0,0.0
1795,TO,2020-04-30,323,3080897.0,306065.0,342,2403254.0,275,6,0.0,0.0
1796,TO,2020-05-01,340,3251447.0,323069.0,360,2438678.0,328,6,0.0,0.0
1797,TO,2020-05-02,357,3421667.0,340071.0,378,2474439.0,382,8,0.0,0.0
1798,TO,2020-05-03,374,3591577.0,357073.0,418,2454960.0,492,8,0.0,0.0
1799,TO,2020-05-04,425,4104447.0,408087.0,475,2522403.0,534,12,0.0,0.0
1800,TO,2020-05-05,459,4447567.0,442095.0,513,2530854.0,606,14,0.0,0.0
1801,TO,2020-05-06,561,5472317.0,544126.0,627,2562756.0,702,18,0.0,0.0
1802,TO,2020-05-07,629,6155322.0,612144.0,703,2596943.0,846,18,0.0,0.0
1803,TO,2020-05-08,680,6667277.0,663162.0,760,2612477.0,988,18,0.0,0.0
1804,TO,2020-05-09,697,6838782.0,680165.0,779,2611633.0,1144,18,0.0,0.0
1805,TO,2020-05-10,799,7868487.0,782190.0,940,2659644.0,1376,22,0.0,0.0
1806,TO,2020-05-11,850,8380727.0,833206.0,1000,2683456.0,1494,24,0.0,0.0
1807,TO,2020-05-12,867,8553597.0,850205.0,1020,2698177.0,1656,28,0.0,0.0
1808,TO,2020-05-13,867,8553597.0,850205.0,1020,2698177.0,1864,42,0.0,0.0
1809,TO,2020-05-14,918,9065287.0,901218.0,1080,2716053.0,2058,46,0.0,0.0
1810,TO,2020-05-15,969,9579317.0,952229.0,1140,2730960.0,2358,48,0.0,0.0
1811,TO,2020-05-16,969,9579317.0,952229.0,1140,2730960.0,2558,54,0.0,0.0
1812,TO,2020-05-17,1037,10263752.0,1020241.0,1281,2761613.0,2764,62,0.0,0.0
1813,TO,2020-05-18,1020,10093258.0,1003237.0,1260,2751634.0,2992,64,0.0,0.0
1814,TO,2020-05-19,1088,10774815.0,1071243.0,1344,2776862.0,3292,76,0.0,0.0
